origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"9","10",0.0000540,7268.9279958,0.0000438,7268.9280936
"9","11",0.0000540,2619.6884889,0.0000775,2619.6886204
"9","12",0.0000540,4251.2376322,0.0000636,4251.2377499
"9","13",0.0000540,3122.6542483,0.0001693,3122.6544717
"9","14",0.0000540,3146.4949100,0.0002007,3146.4951647
"9","15",0.0000540,2972.2764820,0.0004839,2972.2770200
"9","16",0.0000540,1251.4105954,0.0001334,1251.4107828
"9","17",0.0000540,3881.5592051,0.0010542,3881.5603133
"9","18",0.0000540,3979.8053479,0.0000444,3979.8054463
"9","19",0.0000540,1965.5499422,0.0002456,1965.5502419
"9","20",0.0000540,1828.7828856,0.0000056,1828.7829452
"9","21",0.0000540,1162.4113020,0.0001820,1162.4115380
"9","22",0.0000540,745.9579668,0.0001357,745.9581566
"9","23",0.0000540,5954.1158483,0.0001880,5954.1160904
"9","24",0.0000540,789.4491841,0.0000705,789.4493086
"9","25",0.0000540,1812.4860801,0.0000574,1812.4861916
"9","26",0.0000540,3743.9296749,0.0000765,3743.9298055
"9","27",0.0000540,4824.7242979,0.0000478,4824.7243998
"9","28",0.0000540,2703.6520794,0.0000467,2703.6521802
"9","29",0.0000540,7226.1734105,0.0000981,7226.1735626
"9","30",0.0000540,4420.4739867,0.0005218,4420.4745625
"9","31",0.0000540,818.5929627,0.0001106,818.5931273
"9","32",0.0000540,3859.1134767,0.0002095,3859.1137402
"9","33",0.0000540,804.5545152,0.0001925,804.5547618
"9","34",0.0000540,2202.4740778,0.0000471,2202.4741789
"9","35",0.0000540,755.9824849,0.0000227,755.9825616
"9","36",0.0000540,1734.2154341,0.0000536,1734.2155418
"9","37",0.0000540,3861.4752371,0.0001519,3861.4754430
"9","38",0.0000540,768.7211008,0.0000123,768.7211671
"9","39",0.0000540,2738.2880934,0.0000786,2738.2882261
"9","40",0.0000540,1644.9783705,0.0002618,1644.9786863
